Make,Model,Engine Size(L),Cylinders,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Vehicle Class_COMPACT,Vehicle Class_FULL-SIZE,Vehicle Class_MID-SIZE,Vehicle Class_MINICOMPACT,Vehicle Class_MINIVAN,Vehicle Class_PICKUP TRUCK - SMALL,Vehicle Class_PICKUP TRUCK - STANDARD,Vehicle Class_SPECIAL PURPOSE VEHICLE,Vehicle Class_STATION WAGON - MID-SIZE,Vehicle Class_STATION WAGON - SMALL,Vehicle Class_SUBCOMPACT,Vehicle Class_SUV - SMALL,Vehicle Class_SUV - STANDARD,Vehicle Class_TWO-SEATER,Vehicle Class_VAN - CARGO,Vehicle Class_VAN - PASSENGER,Transmission_A10,Transmission_A4,Transmission_A5,Transmission_A6,Transmission_A7,Transmission_A8,Transmission_A9,Transmission_AM5,Transmission_AM6,Transmission_AM7,Transmission_AM8,Transmission_AM9,Transmission_AS10,Transmission_AS4,Transmission_AS5,Transmission_AS6,Transmission_AS7,Transmission_AS8,Transmission_AS9,Transmission_AV,Transmission_AV10,Transmission_AV6,Transmission_AV7,Transmission_AV8,Transmission_M5,Transmission_M6,Transmission_M7,Fuel Type_D,Fuel Type_E,Fuel Type_N,Fuel Type_X,Fuel Type_Z,EngineSize_Cylinders,CO2 Emissions Category
MASERATI,Levante Trofeo,0.4675056092475389,1.2897915940941798,17.3,12.9,1.4532219481631867,18,1.8358935545576158,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,30.4,High
MASERATI,Quattroporte S,-0.11853519538053964,0.20642873888631294,14.1,9.8,0.4011766229095822,23,0.58770063390116,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
MASERATI,Quattroporte S Q4,-0.11853519538053964,0.20642873888631294,15.0,10.3,0.604798298765119,22,0.8407127124126038,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,High
MAZDA,CX-3 (SIL),-0.851086201165638,-0.8769341163215539,8.8,7.0,-1.0241751080791714,35,-1.0990465561751315,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,8.0,Low
MAZDA,CX-30,-0.851086201165638,-0.8769341163215539,8.9,7.1,-0.9902381621032489,35,-1.0484441404728428,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0,Low
MAZDA,CX-30,-0.4848106982730888,-0.8769341163215539,9.3,7.1,-0.9223642701514031,34,-0.9641067809690282,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0,Low
MAZDA,CX-30 4WD,-0.851086201165638,-0.8769341163215539,9.4,7.7,-0.8205534322236353,33,-0.8291670057629249,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0,Medium
MAZDA,CX-30 4WD,-0.4848106982730888,-0.8769341163215539,9.9,7.7,-0.718742594295867,32,-0.7279621743583474,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0,Medium
MAZDA,CX-30 4WD (Cylinder Deactivation),-0.4848106982730888,-0.8769341163215539,9.5,7.4,-0.8205534322236353,33,-0.8629019495644508,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0,Low
MAZDA,Mazda3 5-Door (SIL),-0.4848106982730888,-0.8769341163215539,9.2,6.6,-0.9902381621032489,35,-1.0484441404728428,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,10.0,Low
MAZDA,Mazda6,-0.4848106982730888,-0.8769341163215539,9.0,6.7,-1.0241751080791714,35,-1.0653116123736057,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0,Low
MINI,Cooper 3 Door,-1.2173617040581872,-1.4186155439254873,8.3,6.4,-1.193859837958785,38,-1.3014562189842864,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.5,Low
MINI,Cooper 5 Door,-1.2173617040581872,-1.4186155439254873,8.3,6.4,-1.193859837958785,38,-1.3014562189842864,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.5,Low
MINI,Cooper Clubman ALL4,-1.2173617040581872,-1.4186155439254873,9.7,7.0,-0.8544903781995579,33,-0.9135043652667395,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.5,Low
MINI,Cooper Convertible,-1.2173617040581872,-1.4186155439254873,8.3,6.4,-1.193859837958785,38,-1.3014562189842864,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.5,Low
MINI,Cooper Countryman ALL4,-1.2173617040581872,-1.4186155439254873,9.8,7.1,-0.8205534322236353,33,-0.8629019495644508,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.5,Low
MINI,Cooper S 3 Door,-0.851086201165638,-0.8769341163215539,8.9,6.6,-1.0581120540550941,36,-1.1327814999766574,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Low
MINI,Cooper S 5 Door,-0.851086201165638,-0.8769341163215539,8.9,6.6,-1.0581120540550941,36,-1.1327814999766574,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Low
MINI,Cooper S Clubman ALL4,-0.851086201165638,-0.8769341163215539,10.2,7.4,-0.718742594295867,32,-0.7448296462591103,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Medium
MINI,Cooper S Convertible,-0.851086201165638,-0.8769341163215539,9.2,6.9,-0.9902381621032489,35,-1.0147091966713169,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Low
MINI,Cooper S Countryman ALL4,-0.851086201165638,-0.8769341163215539,10.4,7.5,-0.6508687023440217,31,-0.6604922867552957,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Medium
MINI,John Cooper Works 3 Door,-0.851086201165638,-0.8769341163215539,9.2,6.9,-0.9902381621032489,35,-1.03157666857208,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Low
MINI,John Cooper Works Clubman ALL4,-0.851086201165638,-0.8769341163215539,10.1,7.6,-0.6848056483199443,31,-0.6942272305568216,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Medium
MINI,John Cooper Works Convertible,-0.851086201165638,-0.8769341163215539,9.4,7.1,-0.9223642701514031,34,-0.9641067809690282,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Low
MINI,John Cooper Works Countryman ALL4,-0.851086201165638,-0.8769341163215539,10.0,7.8,-0.6848056483199443,31,-0.6942272305568216,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Medium
MITSUBISHI,Outlander 4WD,-0.11853519538053964,0.20642873888631294,12.0,8.8,-0.14181451270518106,27,-0.0869982421293566,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
NISSAN,Armada 4WD,1.786097419660716,1.2897915940941798,17.5,12.9,1.4871588941391094,18,1.8696284983591416,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,44.8,High
NISSAN,Frontier,0.4675056092475389,0.20642873888631294,13.1,9.8,0.19755494705404608,24,0.3684234991912421,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,22.799999999999997,Medium
NISSAN,Frontier 4WD,0.4675056092475389,0.20642873888631294,13.8,10.2,0.4011766229095822,23,0.604568105801923,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,22.799999999999997,Medium
NISSAN,GT-R,0.4675056092475389,0.20642873888631294,14.4,10.9,0.604798298765119,22,0.8238452405118408,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,22.799999999999997,Medium
NISSAN,Qashqai,-0.851086201165638,-0.8769341163215539,8.8,7.4,-0.9563012161273262,34,-0.997841724770554,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,8.0,Low
NISSAN,Qashqai,-0.851086201165638,-0.8769341163215539,10.1,8.2,-0.6169317563680992,31,-0.5761549272514811,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,8.0,Medium
NISSAN,Qashqai AWD,-0.851086201165638,-0.8769341163215539,9.0,7.7,-0.8884273241754804,34,-0.8966368933659765,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,8.0,Low
NISSAN,Pathfinder 4WD,0.24774030751200957,0.20642873888631294,12.1,8.9,-0.10787756672925845,26,-0.0026608826255420143,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,21.0,Medium
NISSAN,Pathfinder 4WD Platinum,0.24774030751200957,0.20642873888631294,12.4,9.2,-0.00606672880149008,26,0.09854394877903548,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,21.0,Medium
NISSAN,Sentra,-0.851086201165638,-0.8769341163215539,8.0,6.0,-1.329607621862476,40,-1.419528522289627,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,8.0,Low
NISSAN,Sentra SR,-0.851086201165638,-0.8769341163215539,8.2,6.2,-1.2617337299106306,39,-1.3520586346865753,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,8.0,Low
NISSAN,Sentra,-0.851086201165638,-0.8769341163215539,9.4,6.4,-1.0241751080791714,35,-1.0653116123736057,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,8.0,Low
NISSAN,Titan 4WD,1.786097419660716,1.2897915940941798,15.1,11.1,0.7744830286447325,21,1.0431223752217587,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,44.8,High
NISSAN,Titan 4WD Pro-4X,1.786097419660716,1.2897915940941798,15.1,11.2,0.7744830286447325,21,1.0431223752217587,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,44.8,High
NISSAN,Versa,-1.1441066034796774,-0.8769341163215539,7.4,5.9,-1.4653554057661666,42,-1.571335769396493,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,6.4,Low
NISSAN,Versa,-1.1441066034796774,-0.8769341163215539,8.6,6.7,-1.1259859460069395,37,-1.183383915678946,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,6.4,Low
PORSCHE,911 Carrera S,-0.11853519538053964,0.20642873888631294,13.1,9.7,0.1636180010781235,25,0.3346885553897163,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
PORSCHE,911 Carrera S Cabriolet,-0.11853519538053964,0.20642873888631294,12.7,10.2,0.19755494705404608,24,0.3515560272904792,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
PORSCHE,911 Carrera 4S,-0.11853519538053964,0.20642873888631294,13.1,10.2,0.26542883900589187,24,0.4358933867942938,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
PORSCHE,911 Carrera 4S Cabriolet,-0.11853519538053964,0.20642873888631294,13.1,10.2,0.26542883900589187,24,0.4358933867942938,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
PORSCHE,Cayenne,-0.11853519538053964,0.20642873888631294,12.5,10.3,0.1636180010781235,25,0.30095361158819045,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
PORSCHE,Cayenne S,-0.19179029595904953,0.20642873888631294,13.1,10.5,0.29936578498181443,24,0.4527608586950567,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.4,Medium
RAM,1500 EcoDiesel,-0.11853519538053964,0.20642873888631294,10.5,7.3,-0.6848056483199443,31,-0.13760065783164535,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,18.0,Medium
RAM,1500 HFE eTorque,0.32099540809051946,0.20642873888631294,11.6,9.0,-0.20968840465702623,27,-0.1038657140301195,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.6,Medium
RAM,1500 4X4 EcoDiesel,-0.11853519538053964,0.20642873888631294,11.1,8.0,-0.4472470264884856,29,0.14914636448132423,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,18.0,Medium
RAM,1500 4X4 eTorque,1.8593525202392263,1.2897915940941798,14.2,10.9,0.604798298765119,22,0.806977768611078,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45.6,Medium
RAM,1500 Classic,0.32099540809051946,0.20642873888631294,13.9,9.6,0.29936578498181443,24,0.48649580249658253,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.6,Medium
RAM,1500 Classic 4X4,0.32099540809051946,0.20642873888631294,14.5,10.2,0.5369244068132732,22,0.7226404091072633,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.6,Medium
RAM,1500 Classic 4X4,1.8593525202392263,1.2897915940941798,16.2,11.6,1.0459785964521138,20,1.3298693975347284,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45.6,High
ROLLS-ROYCE,Cullinan,2.5919035260243244,3.4565173045099136,20.1,12.1,1.860465299874259,17,2.2744478239774515,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,80.4,High
ROLLS-ROYCE,Cullinan Black Badge,2.5919035260243244,3.4565173045099136,20.1,12.1,1.860465299874259,17,2.2744478239774515,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,80.4,High
ROLLS-ROYCE,Dawn,2.5186484254458144,3.4565173045099136,20.4,13.1,2.0640869757297957,17,2.5105924305881326,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,79.19999999999999,High
ROLLS-ROYCE,Ghost,2.5186484254458144,3.4565173045099136,20.4,13.1,2.0640869757297957,17,2.5105924305881326,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,79.19999999999999,High
ROLLS-ROYCE,Ghost EWB,2.5186484254458144,3.4565173045099136,20.4,13.1,2.0640869757297957,17,2.5105924305881326,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,79.19999999999999,High
ROLLS-ROYCE,Wraith,2.5186484254458144,3.4565173045099136,19.6,12.8,1.860465299874259,17,2.2913152958782144,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,79.19999999999999,High
SUBARU,BRZ,-0.851086201165638,-0.8769341163215539,11.2,8.2,-0.3793731345366398,29,-0.34001032064080033,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,8.0,Medium
SUBARU,Crosstrek AWD,-0.851086201165638,-0.8769341163215539,8.5,7.0,-1.0581120540550941,36,-1.1159140280758943,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,8.0,Low
SUBARU,Impreza 4-Door AWD,-0.851086201165638,-0.8769341163215539,10.1,7.6,-0.6848056483199443,31,-0.6942272305568216,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,8.0,Medium
SUBARU,Impreza 5-Door AWD,-0.851086201165638,-0.8769341163215539,8.4,6.6,-1.1599228919828624,37,-1.233986331381235,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,8.0,Low
SUBARU,Legacy AWD,-0.5580657988515988,-0.8769341163215539,9.9,7.3,-0.7866164862477127,32,-0.7785645900606362,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,9.6,Medium
SUBARU,Legacy AWD,-0.4848106982730888,-0.8769341163215539,8.8,6.7,-1.0581120540550941,36,-1.1159140280758943,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,10.0,Low
SUBARU,Outback AWD,-0.5580657988515988,-0.8769341163215539,10.1,7.9,-0.6508687023440217,31,-0.6436248148545328,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,9.6,Medium
SUBARU,Outback AWD,-0.4848106982730888,-0.8769341163215539,9.0,7.1,-0.9563012161273262,34,-0.997841724770554,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,10.0,Low
SUBARU,WRX AWD,-0.851086201165638,-0.8769341163215539,12.9,9.7,0.1636180010781235,25,0.19974878018361297,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,8.0,Medium
SUBARU,WRX AWD,-0.851086201165638,-0.8769341163215539,11.3,8.5,-0.3114992425847946,28,-0.25567296113698573,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,8.0,Medium
SUBARU,WRX STI AWD,-0.4848106982730888,-0.8769341163215539,14.3,10.8,0.5708613527891958,22,0.7732428248095521,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,10.0,Medium
TOYOTA,4Runner 4WD,0.6140158104045588,0.20642873888631294,14.8,12.5,0.9441677585243461,20,1.178062150427862,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.0,High
TOYOTA,4Runner 4WD (Part-Time 4WD),0.6140158104045588,0.20642873888631294,14.8,12.5,0.9441677585243461,20,1.178062150427862,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.0,High
TOYOTA,86,-0.851086201165638,-0.8769341163215539,11.2,8.3,-0.3793731345366398,29,-0.3231428487400374,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,8.0,Medium
TOYOTA,Camry LE/SE,-0.4848106982730888,-0.8769341163215539,8.5,6.1,-1.2277967839347077,38,-1.3183236908850495,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0,Low
TOYOTA,Camry XLE/XSE,-0.4848106982730888,-0.8769341163215539,8.6,6.3,-1.1599228919828624,37,-1.2508538032819978,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0,Low
TOYOTA,Camry TRD,0.24774030751200957,0.20642873888631294,10.8,7.6,-0.5490578644162534,30,-0.5255525115491924,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.0,Medium
TOYOTA,Camry AWD LE/SE,-0.4848106982730888,-0.8769341163215539,9.3,6.8,-0.9563012161273262,34,-1.03157666857208,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0,Low
